review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"Sadly this game has been riddled with bugs since release and has never been fixed. There's a point when playing multiplayer wherein you're riding on a platform upwards to leave a facility and it suddenly just drops to ground floor and doesn't allow you to continue, but curiously it doesn't seem to happen in single player mode. Did I also mention this game is STILL running on GFWL? That's right, that means there's no way to save your progress now. Considering that makes the game even more unplayable than it was before, PC players honestly should be refunded for the price they purchased this game and its DLC for.",618,0,1,0,29,2,2015-07-16,2015-07-16,0,13,6222,5935
I actually spent real life money on this. I think chugging antifreeze would've been a better decision,101,0,1,0,2,4,2015-07-14,2015-07-14,461,70,443,261
no,2,0,1,0,6,1,2015-07-04,2015-07-04,644,33,913,913
"I've got plenty of problems. Crashes , black screen , more crashes. I tried all the possible solutions and nothing worked. I suggest to keep away from this game till the get their ♥♥♥♥ together! I couldn't get a refund because I played more than 2 hours. Waste of moneys!",271,0,1,0,0,0,2015-07-03,2015-07-03,0,5,508,476
"It is not the T-Virus/C-Virus/G-Virus that should be contained! It is the people who work on this atrocitythat should be quarantined!

Rating :
4.0",147,0,1,0,6,11,2015-07-02,2015-07-04,1487,139,331,331
"ehhh its okay but not at full price

Operation Raccon City sees you playing a secial ops team of umbrealla commandos as they go through the streets of racoon city trying to recover info and elimnate various threats to the corp....at least in therory thats what its about.

In practice what we have here is a squad shooter set in zombie over run city.  It plays kinda like left 4 dead but now you have classes each with there own gear and upgradable skills.  The game play is okay but the enemies are kind of boring.  you'll find your self dealing with the same kind of enemies for most of the game and your weapons feel like they lack impact. there are a few parts where you'll be placed in an arean with some kind of objective that will spice things up a bit but mostly its trecking from a to b shooting zombies and the ocasional licker.

The story is crap.  None of the new characters are really that intresting and the end is horrible.   

There is some fun to be found in multiplayer but there are better games out there for this kind of thing.  

Basically this game is not worth full price.  If you can get it for cheap during a sell for like $10 or less then i'd say you'll get your moneys worth but not full price.",1222,0,1,0,39,1,2015-06-23,2015-06-23,0,78,519,503
"[b]Resident Evil: Operation Raccoon City[/b] is a action game based on the main Resident Evil universe, the events on this game are not to be considered canon, they are mostly a ""what if"" scenario showing how things could have been if Umbrela was better prepared to handle the events that happened during Resident Evil 2 and 3.
In this game you play as a Umbrela Elite Squad that is sent to the William Birkin's lab underneath Raccoon City to retrieve a sample of the G-Virus and to destroy any evidence that connects Umbrela to the virus outbreak that has killed thounsands of people and turned them into zombies.

[b]Pros:[/b]
• Good graphics for relatively old game;
• Interesting level system that gives you reason to replay the game;
• Interesting alternate story showing a bit more of Umbrela's actions;
• Extremely fun to play in co-op with up to 4 friends.

[b]Cons[/b]
• Games for Windows Live (and not a chance to port this to Steamworks anytime soon, the company that made this game for Capcom no longer exists, therefore it's not possible to port it without high costs and we all know Capcom won't bother);
• Amazingly dumb AI (and not only 1 of them, but 3);
• Expensive for a old game and seldom goes on sale.


All in all, RE:ORC is a great game. It's fun to play with your friends and it's nice to see other side of things around Raccoon City.
People like to call this ""a great action game based in Resident Evil but a bad Resident Evil"", but most people do not realize that this game isn't canon and the events here are not part of the original RE timeline, it's just a ""what if"" games showing Umbrela's side of the Raccoon City outbreak.
The Games for Windows Live is the main issue here, it's broken and particularly worse if you use Windows 8+. 


I do recommend this game, should it ever go on sale (which is hard to happen), try to get it for you and a couple of your friends, you'll have lots of coop gun together.",1937,1,1,0,2,0,2015-06-21,2015-06-21,921,22,1367,1185
"Experience the Fear: Set in the terrifyingly bad and buggy game of Resident Evil: ORC.
And no, the co-op is little better. Doors kept spawning in front of my friend 'til we had restarted 3 times just to let her into a building, then it happened again a room later. Just don't waste your time 'til they release a bugfix patch.",325,0,1,0,3,0,2015-06-21,2015-06-21,0,62,222,222
"Awesome co-op game, bad single player game. Would cloak Predator style and snap zombies neck again.

Bring it back please Capcom.",129,1,1,0,0,0,2015-06-20,2026-03-03,0,32,1045,1045
"This game is bad.

Despite having some minor fun from shooting things, if you play with humans, leaping onto railings and clipping into ♥♥♥♥ you shouldn't be running on? This game is not fun.

It will seem like gross advertisement (and it is, because I'm in this recording!) to mention this youtube video: https://www.youtube.com/watch?v=KtTl0z8XZxI&list=PLjMFLLlPbqSCqHymjk_ClH3O4UVna6hvj

...the game isn't fun. Enemies are bullet sponges. The level design is awful. Every aspect of this game is punishment. Don't play it.

We tried to make the best of this game. It hurt us, in our souls. Don't make our mistake.",615,0,1,0,0,0,2015-06-20,2015-06-20,657,22,970,868
"Calling this game bad is an understatement. Between the dull and bland characters, the poorly implemented ""Gears of War"" esque gameplay, sound design that is all over the place, and a plethora of bugs, RE:ORC is not so much a game as it is an excercise in self torment. 
My friends and I each bought this to play together over a year ago when it was last on sale, essentially as a group suicide pack, and we were not disappointed on that end. Playing with friends alleviates some of the problems, since a bad game can at least be comical when played as a group, but it also introduced another problem in the form of enemy health multipliers. With four players, some enemies can take an absolutely broken amount of punishment, even when all of you focus fire on one at a time.
The DLC is just as bad, and includes its own set of bugs, including not selecting the next stage, changing the difficulty at random, and at times straight up crashing when your team is killed.

Do NOT buy this under any circumstance, as you would be better off flushing your money down the toilet. For those of you who may be curious as to how bad this game actually is, you can view the recordings my friends and I made at
https://www.youtube.com/playlist?list=PLjMFLLlPbqSCqHymjk_ClH3O4UVna6hvj",1272,0,1,0,2,1,2015-06-20,2015-06-20,0,1,1115,981
"I played the game, and its DLC missions and well a couple things hold it back. For starters GFWL really makes this frusfrating because of its online and because it makes it a port. Using keyboard and mouse feels awkward in this game and is best suited for a controller. Second, the game doesn't really go anywhere, it has this great idea but its story and characters are left to be desired. Honestly....If you were to get this, own it for your 360/PS3 because it is not worth owning on a PC, also if you were to get on those systems.....get it for dirt cheap and only if you are curious. Overall a playable boring letdown really.",629,0,1,0,0,0,2015-06-18,2015-06-18,0,8,805,773
"Took this amount of time to make the game playable again, only to remove online play in the process?
It wasn't even a good game to begin with.
Shame on you, Capcom.",166,0,1,0,1,0,2015-06-17,2025-06-01,0,20,2146,2146
