review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"People will finally get to experience actual Resident Evil 3 and not that mess of a remake. 
Sure, it still might be the weakest out of the three, but it still a good game with some memorable sections and moments.",213,1,1,0,1,0,2026-04-03,2026-04-03,0,154,138,30
Great classic owned in on all the OG system! Thank you steam for adding this!! It can be a little gitchy Please put out Resident Evil Outbreak series!!!,152,1,1,0,0,0,2026-04-03,2026-04-04,0,30,137,77
"Valve has pushed an update to Proton Experimental that has fixed the DRM launcher errors for these games on Steam Deck/Linux, so at least you can actually play them now despite Capcom's ♥♥♥♥♥♥♥♥. Still, we should still be asking for Steam Cloud support at least because it's frankly ridiculous that we're still getting new game releases that don't have that in 2026.",366,0,1,0,6,0,2026-04-03,2026-04-11,609,58,388,388
I'm leaving a negative review because of the DRM and the lack of steam features. great game terrible port. do better capcom,123,0,1,0,5,0,2026-04-03,2026-04-03,137,86,9,9
"At the part where you fall down and fight some worm, 4 hours in. W game so far.",79,1,1,0,0,0,2026-04-03,2026-04-03,0,30,511,245
"The best out of the original trilogy and my third favorite in the entire series ( behind re4 and re2r ). Nemesis is the best stalker enemy ever created and Raccoon City is one of my favorite areas in any video game. Honestly wish resident evil would play around with choices and randomization again. Playing it again after all these years really reminds me how much of a travesty the remake was.

As for this release... it's fine. DRM ain't great, and at the moment getting mods working either doesn't work or is a pain. Thankfully, there aren't any mods you need or even should use for a first playthrough. It doesn't really add anything besides working oob on modern systems either. But it's still resi3, so if like me you want it on steam to complete your collection or especially if you've never played it before, for 5 or ten bucks it's worth it. Though the GoG version is same without the caveats if you don't care where you own it.",938,1,1,0,0,0,2026-04-03,2026-04-03,716,2,68,68
"Right now, this is completely unplayable for me. 

We need a version with improved textures. 

Please add Steam Deck support. 

Please add filters and scanlines. These features are standard in every retro game compilation nowadays.

Please eliminate texture shaking. This has long been implemented in emulators. I don't understand why you removed the flickering textures in RE1 and RE2, but not in RE3.

Please add FULL support for ALL major gamepads. My Apex 5 isn't working. 

Add achievements. 

Or, simply remove the DRM so that users can fix everything themselves instead of you.

P.s. The same goes for Dino Crisis 1,2.",625,1,1,0,1,0,2026-04-03,2026-04-03,484,59,31,31
"It has finally arrived on Steam, and even after all these years it remains one of the most intense survival-horror experiences ever made. The PC release keeps everything that made the original memorable. The game is a bit short by today’s standards, and some of the old tank-style controls may feel stiff to new players, but none of that takes away from how well it holds up. This Steam release is a great way to experience or revisit a classic, and it proves once again why Resident Evil 3 is such an important piece of survival-horror history.",545,1,0,0,1,0,2026-04-03,2026-04-03,18,2,36,24
heat,4,1,1,0,0,0,2026-04-03,2026-04-03,0,35,255,225
"I never got to finish this game on emulator due to the fact I lost my save files after system rebooting my PC, very happy that it's finally on steam and I'll certainly finish it this time around. 
Remake RE3 Remake now that we're at it",235,1,1,0,1,0,2026-04-03,2026-04-03,127,29,33,33
"Oh Resident Evil 3 how you deserved to be treated better, one of the best resident evil games out there",103,1,1,0,0,0,2026-04-03,2026-04-03,105,26,219,219
"Incredible, just as I remembered it. They dont make em like they used to.",73,1,1,0,1,0,2026-04-03,2026-04-03,0,10,16,16
Melhor resident da trilogia original e bate de frente com o remake do terceiro game.,84,1,1,0,0,0,2026-04-03,2026-04-03,478,104,150,138
I get it now,12,1,1,0,1,0,2026-04-03,2026-04-03,0,11,617,147
"Do yourself a favor and play this instead of the remake. Also, would it kill capcom to include cloud saves in the recent PS1 games they've added to steam recently?",163,1,1,0,0,0,2026-04-03,2026-04-03,250,22,470,230
"A classic game ruined by the remake unfortunately. I had to exceptionally try this out since i've heard that the original is far better than the remake - they weren't wrong though.

It took a while for me to get used to tank controls, as this is my first time actually playing a PS1 game. But after getting used to it, I felt like a professional (even though i died about 50 times).

RE3 was awesome, I just wish they didn't cut content from this game for the remake.",467,1,1,0,13,1,2026-04-03,2026-04-07,158,55,666,666
i back b1tchcy !!!! u want stars i give u stars !!!! the real goat thats why it the goat the goat !!!!!!!,105,1,1,0,1,1,2026-04-03,2026-04-03,65,31,1369,199
"September 28th. Daylight...
The monsters have overtaken the city.
Somehow... I'm still alive...",97,1,1,0,2,0,2026-04-03,2026-04-03,476,28,406,41
"RE3 Nemesis is my favorite RE game ever made, and now its finally on Steam. thank you Capcom.",93,1,1,0,0,0,2026-04-03,2026-04-03,0,9,51,6
STARS,5,1,1,0,1,0,2026-04-03,2026-04-03,204,18,348,85
"Good game, runs well, no complaints. I love that on easy mode right from the get-go you get infinite ribbons, great guns, loads of ammo, loads of First Aid. Super fun.",167,1,1,0,1,0,2026-04-03,2026-04-09,0,25,546,546
HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S. HAHAHA S.T.A.R.S.,2069,1,1,0,2,0,2026-04-03,2026-04-03,282,52,786,309
"[h1]JUST BUY IT ON GOG![/h1]

I hate having extra launchers just to play games as much as the next guy, but this port is genuinely terrible.
It’s underwhelming on so many levels.

[b]•[/b] No achievements, which really hurts, You lose that sense of completion and extra motivation to keep playing
[b]•[/b] No cloud saves - not a huge deal, but still worth mentioning
[b]•[/b] The main issue is the DRM ENIGMA - which inflates the game size from 400 MB to 4 GB. The game is older than me, it’s easy to crack or emulate anyway... or you can just buy the superior version on GOG with zero issues for 5 dollars 
[b]•[/b] Basic settings like audio and keybinds are hidden for some reason - you have to press F1 to access them instead of using a normal “Options” or “Select” menu

The only good thing I can say about this port is that you still get to experience peak OG RE3  and that’s about it.

At the end of the day, it’s just $5.",928,0,1,0,27,2,2026-04-03,2026-04-03,339,64,24,24
"Not the best release. But it works, at least.",45,1,0,0,1,0,2026-04-03,2026-04-03,0,3,143,122
"The Good- It works.

The Bad- Audio mix is off and sometimes/always the music stops playing for areas abruptly, and some audio is keyed down for some reason? Like its running slow?
One positive - 'this game' best I can tell uses higher resolution pre-renders, much like the Dreamcast version, but much like the PS1 on bars and railings which transparent gaps, there are massive jaggies like on the ps1.
Its not bad, just nothing special. Worth buying for MODS, on sale. 
6/10 (PS1 or Dreamcast version on a CRT is still much recommended for the ultimate experience).",566,0,1,0,7,0,2026-04-03,2026-04-06,206,32,16,16
